bioguide_id,chamber,congress,stateCode,startYear,endYear,district
M000133,House of Representatives,108,MA,2003,2005,7.0
M000133,House of Representatives,109,MA,2005,2007,7.0
M000133,House of Representatives,110,MA,2007,2009,7.0
M000133,House of Representatives,111,MA,2009,2011,7.0
M000133,House of Representatives,112,MA,2011,2013,7.0
M000133,House of Representatives,113,MA,2013,2013,5.0
M000133,Senate,113,MA,2013,2015,
M000133,Senate,114,MA,2015,2017,
M000133,Senate,115,MA,2017,2019,
M000133,Senate,116,MA,2019,2021,
M000133,Senate,117,MA,2021,2023,
M000133,Senate,118,MA,2023,2025,
M000133,Senate,119,MA,2025,2027,
W000817,Senate,113,MA,2013,2015,
W000817,Senate,114,MA,2015,2017,
W000817,Senate,115,MA,2017,2019,
W000817,Senate,116,MA,2019,2021,
W000817,Senate,117,MA,2021,2023,
W000817,Senate,118,MA,2023,2025,
W000817,Senate,119,MA,2025,2027,
P000595,House of Representatives,111,MI,2009,2011,9.0
P000595,House of Representatives,112,MI,2011,2013,9.0
P000595,House of Representatives,113,MI,2013,2015,14.0
P000595,Senate,114,MI,2015,2017,
P000595,Senate,115,MI,2017,2019,
P000595,Senate,116,MI,2019,2021,
P000595,Senate,117,MI,2021,2023,
P000595,Senate,118,MI,2023,2025,
P000595,Senate,119,MI,2025,2027,
S001208,House of Representatives,116,MI,2019,2021,8.0
S001208,House of Representatives,117,MI,2021,2023,8.0
S001208,House of Representatives,118,MI,2023,2025,7.0
S001208,Senate,119,MI,2025,2027,
K000367,Senate,110,MN,2007,2009,
K000367,Senate,111,MN,2009,2011,
K000367,Senate,112,MN,2011,2013,
K000367,Senate,113,MN,2013,2015,
K000367,Senate,114,MN,2015,2017,
K000367,Senate,115,MN,2017,2019,
K000367,Senate,116,MN,2019,2021,
K000367,Senate,117,MN,2021,2023,
K000367,Senate,118,MN,2023,2025,
K000367,Senate,119,MN,2025,2027,
S001203,Senate,115,MN,2018,2019,
S001203,Senate,116,MN,2019,2021,
S001203,Senate,117,MN,2021,2023,
S001203,Senate,118,MN,2023,2025,
S001203,Senate,119,MN,2025,2027,
W000437,House of Representatives,104,MS,1995,1997,1.0
W000437,House of Representatives,105,MS,1997,1999,1.0
W000437,House of Representatives,106,MS,1999,2001,1.0
W000437,House of Representatives,107,MS,2001,2003,1.0
W000437,House of Representatives,108,MS,2003,2005,1.0
W000437,House of Representatives,109,MS,2005,2007,1.0
W000437,House of Representatives,110,MS,2007,2007,1.0
W000437,Senate,110,MS,2007,2009,
W000437,Senate,111,MS,2009,2011,
W000437,Senate,112,MS,2011,2013,
W000437,Senate,113,MS,2013,2015,
W000437,Senate,114,MS,2015,2017,
W000437,Senate,115,MS,2017,2019,
W000437,Senate,116,MS,2019,2021,
W000437,Senate,117,MS,2021,2023,
W000437,Senate,118,MS,2023,2025,
W000437,Senate,119,MS,2025,2027,
H001079,Senate,115,MS,2018,2019,
H001079,Senate,116,MS,2019,2021,
H001079,Senate,117,MS,2021,2023,
H001079,Senate,118,MS,2023,2025,
H001079,Senate,119,MS,2025,2027,
H001089,Senate,116,MO,2019,2021,
H001089,Senate,117,MO,2021,2023,
H001089,Senate,118,MO,2023,2025,
H001089,Senate,119,MO,2025,2027,
S001227,Senate,118,MO,2023,2025,
S001227,Senate,119,MO,2025,2027,
D000618,House of Representatives,113,MT,2013,2015,
D000618,Senate,114,MT,2015,2017,
D000618,Senate,115,MT,2017,2019,
D000618,Senate,116,MT,2019,2021,
D000618,Senate,117,MT,2021,2023,
D000618,Senate,118,MT,2023,2025,
D000618,Senate,119,MT,2025,2027,
S001232,Senate,119,MT,2025,2027,
F000463,Senate,113,NE,2013,2015,
F000463,Senate,114,NE,2015,2017,
F000463,Senate,115,NE,2017,2019,
F000463,Senate,116,NE,2019,2021,
F000463,Senate,117,NE,2021,2023,
F000463,Senate,118,NE,2023,2025,
F000463,Senate,119,NE,2025,2027,
R000618,Senate,118,NE,2023,2025,
R000618,Senate,119,NE,2025,2027,
R000608,House of Representatives,115,NV,2017,2019,3.0
R000608,Senate,116,NV,2019,2021,
R000608,Senate,117,NV,2021,2023,
R000608,Senate,118,NV,2023,2025,
R000608,Senate,119,NV,2025,2027,
C001113,Senate,115,NV,2017,2019,
C001113,Senate,116,NV,2019,2021,
C001113,Senate,117,NV,2021,2023,
C001113,Senate,118,NV,2023,2025,
C001113,Senate,119,NV,2025,2027,
S001181,Senate,111,NH,2009,2011,
S001181,Senate,112,NH,2011,2013,
S001181,Senate,113,NH,2013,2015,
S001181,Senate,114,NH,2015,2017,
S001181,Senate,115,NH,2017,2019,
S001181,Senate,116,NH,2019,2021,
S001181,Senate,117,NH,2021,2023,
S001181,Senate,118,NH,2023,2025,
S001181,Senate,119,NH,2025,2027,
H001076,Senate,115,NH,2017,2019,
H001076,Senate,116,NH,2019,2021,
H001076,Senate,117,NH,2021,2023,
H001076,Senate,118,NH,2023,2025,
H001076,Senate,119,NH,2025,2027,
K000394,House of Representatives,116,NJ,2019,2021,3.0
K000394,House of Representatives,117,NJ,2021,2023,3.0
K000394,House of Representatives,118,NJ,2023,2024,3.0
K000394,Senate,118,NJ,2024,2025,
K000394,Senate,119,NJ,2025,2027,
B001288,Senate,113,NJ,2013,2015,
B001288,Senate,114,NJ,2015,2017,
B001288,Senate,115,NJ,2017,2019,
B001288,Senate,116,NJ,2019,2021,
B001288,Senate,117,NJ,2021,2023,
B001288,Senate,118,NJ,2023,2025,
B001288,Senate,119,NJ,2025,2027,
H001046,House of Representatives,111,NM,2009,2011,1.0
H001046,House of Representatives,112,NM,2011,2013,1.0
H001046,Senate,113,NM,2013,2015,
H001046,Senate,114,NM,2015,2017,
H001046,Senate,115,NM,2017,2019,
H001046,Senate,116,NM,2019,2021,
H001046,Senate,117,NM,2021,2023,
H001046,Senate,118,NM,2023,2025,
H001046,Senate,119,NM,2025,2027,
L000570,House of Representatives,111,NM,2009,2011,3.0
L000570,House of Representatives,112,NM,2011,2013,3.0
L000570,House of Representatives,113,NM,2013,2015,3.0
L000570,House of Representatives,114,NM,2015,2017,3.0
L000570,House of Representatives,115,NM,2017,2019,3.0
L000570,House of Representatives,116,NM,2019,2021,3.0
L000570,Senate,117,NM,2021,2023,
L000570,Senate,118,NM,2023,2025,
L000570,Senate,119,NM,2025,2027,
S000148,House of Representatives,97,NY,1981,1983,16.0
S000148,House of Representatives,98,NY,1983,1985,10.0
S000148,House of Representatives,99,NY,1985,1987,10.0
S000148,House of Representatives,100,NY,1987,1989,10.0
S000148,House of Representatives,101,NY,1989,1991,10.0
S000148,House of Representatives,102,NY,1991,1993,10.0
S000148,House of Representatives,103,NY,1993,1995,9.0
S000148,House of Representatives,104,NY,1995,1997,9.0
S000148,House of Representatives,105,NY,1997,1999,9.0
S000148,Senate,106,NY,1999,2001,
S000148,Senate,107,NY,2001,2003,
S000148,Senate,108,NY,2003,2005,
S000148,Senate,109,NY,2005,2007,
S000148,Senate,110,NY,2007,2009,
S000148,Senate,111,NY,2009,2011,
S000148,Senate,112,NY,2011,2013,
S000148,Senate,113,NY,2013,2015,
S000148,Senate,114,NY,2015,2017,
S000148,Senate,115,NY,2017,2019,
S000148,Senate,116,NY,2019,2021,
S000148,Senate,117,NY,2021,2023,
S000148,Senate,118,NY,2023,2025,
S000148,Senate,119,NY,2025,2027,
G000555,House of Representatives,110,NY,2007,2009,20.0
G000555,House of Representatives,111,NY,2009,2009,20.0
G000555,Senate,111,NY,2009,2011,
G000555,Senate,112,NY,2011,2013,
G000555,Senate,113,NY,2013,2015,
G000555,Senate,114,NY,2015,2017,
G000555,Senate,115,NY,2017,2019,
G000555,Senate,116,NY,2019,2021,
G000555,Senate,117,NY,2021,2023,
G000555,Senate,118,NY,2023,2025,
G000555,Senate,119,NY,2025,2027,
B001305,House of Representatives,115,NC,2017,2019,13.0
B001305,House of Representatives,116,NC,2019,2021,13.0
B001305,House of Representatives,117,NC,2021,2023,13.0
B001305,Senate,118,NC,2023,2025,
B001305,Senate,119,NC,2025,2027,
T000476,Senate,114,NC,2015,2017,
T000476,Senate,115,NC,2017,2019,
T000476,Senate,116,NC,2019,2021,
T000476,Senate,117,NC,2021,2023,
T000476,Senate,118,NC,2023,2025,
T000476,Senate,119,NC,2025,2027,
C001096,House of Representatives,113,ND,2013,2015,
C001096,House of Representatives,114,ND,2015,2017,
C001096,House of Representatives,115,ND,2017,2019,
C001096,Senate,116,ND,2019,2021,
C001096,Senate,117,ND,2021,2023,
C001096,Senate,118,ND,2023,2025,
C001096,Senate,119,ND,2025,2027,
H001061,Senate,112,ND,2011,2013,
H001061,Senate,113,ND,2013,2015,
H001061,Senate,114,ND,2015,2017,
H001061,Senate,115,ND,2017,2019,
H001061,Senate,116,ND,2019,2021,
H001061,Senate,117,ND,2021,2023,
H001061,Senate,118,ND,2023,2025,
H001061,Senate,119,ND,2025,2027,
V000137,Senate,118,OH,2023,2025,
V000137,Senate,119,OH,2025,2025,
M001242,Senate,119,OH,2025,2027,
H001104,Senate,119,OH,2025,2027,
L000575,House of Representatives,112,OK,2011,2013,5.0
L000575,House of Representatives,113,OK,2013,2015,5.0
L000575,Senate,114,OK,2015,2017,
L000575,Senate,115,OK,2017,2019,
L000575,Senate,116,OK,2019,2021,
L000575,Senate,117,OK,2021,2023,
L000575,Senate,118,OK,2023,2025,
L000575,Senate,119,OK,2025,2027,
M001190,House of Representatives,113,OK,2013,2015,2.0
M001190,House of Representatives,114,OK,2015,2017,2.0
M001190,House of Representatives,115,OK,2017,2019,2.0
M001190,House of Representatives,116,OK,2019,2021,2.0
M001190,House of Representatives,117,OK,2021,2023,2.0
M001190,Senate,118,OK,2023,2025,
M001190,Senate,119,OK,2025,2027,
W000779,House of Representatives,97,OR,1981,1983,3.0
W000779,House of Representatives,98,OR,1983,1985,3.0
W000779,House of Representatives,99,OR,1985,1987,3.0
W000779,House of Representatives,100,OR,1987,1989,3.0
W000779,House of Representatives,101,OR,1989,1991,3.0
W000779,House of Representatives,102,OR,1991,1993,3.0
W000779,House of Representatives,103,OR,1993,1995,3.0
W000779,House of Representatives,104,OR,1995,1996,3.0
W000779,Senate,104,OR,1996,1997,
W000779,Senate,105,OR,1997,1999,
W000779,Senate,106,OR,1999,2001,
W000779,Senate,107,OR,2001,2003,
W000779,Senate,108,OR,2003,2005,
W000779,Senate,109,OR,2005,2007,
W000779,Senate,110,OR,2007,2009,
W000779,Senate,111,OR,2009,2011,
W000779,Senate,112,OR,2011,2013,
W000779,Senate,113,OR,2013,2015,
W000779,Senate,114,OR,2015,2017,
W000779,Senate,115,OR,2017,2019,
W000779,Senate,116,OR,2019,2021,
W000779,Senate,117,OR,2021,2023,
W000779,Senate,118,OR,2023,2025,
W000779,Senate,119,OR,2025,2027,
M001176,Senate,111,OR,2009,2011,
M001176,Senate,112,OR,2011,2013,
M001176,Senate,113,OR,2013,2015,
M001176,Senate,114,OR,2015,2017,
M001176,Senate,115,OR,2017,2019,
M001176,Senate,116,OR,2019,2021,
M001176,Senate,117,OR,2021,2023,
M001176,Senate,118,OR,2023,2025,
M001176,Senate,119,OR,2025,2027,
F000479,Senate,118,PA,2023,2025,
F000479,Senate,119,PA,2025,2027,
M001243,Senate,119,PA,2025,2027,
R000122,House of Representatives,102,RI,1991,1993,2.0
R000122,House of Representatives,103,RI,1993,1995,2.0
R000122,House of Representatives,104,RI,1995,1997,2.0
R000122,Senate,105,RI,1997,1999,
R000122,Senate,106,RI,1999,2001,
R000122,Senate,107,RI,2001,2003,
R000122,Senate,108,RI,2003,2005,
R000122,Senate,109,RI,2005,2007,
R000122,Senate,110,RI,2007,2009,
R000122,Senate,111,RI,2009,2011,
R000122,Senate,112,RI,2011,2013,
R000122,Senate,113,RI,2013,2015,
R000122,Senate,114,RI,2015,2017,
R000122,Senate,115,RI,2017,2019,
R000122,Senate,116,RI,2019,2021,
R000122,Senate,117,RI,2021,2023,
R000122,Senate,118,RI,2023,2025,
R000122,Senate,119,RI,2025,2027,
W000802,Senate,110,RI,2007,2009,
W000802,Senate,111,RI,2009,2011,
W000802,Senate,112,RI,2011,2013,
W000802,Senate,113,RI,2013,2015,
W000802,Senate,114,RI,2015,2017,
W000802,Senate,115,RI,2017,2019,
W000802,Senate,116,RI,2019,2021,
W000802,Senate,117,RI,2021,2023,
W000802,Senate,118,RI,2023,2025,
W000802,Senate,119,RI,2025,2027,
S001184,House of Representatives,112,SC,2011,2013,1.0
S001184,Senate,113,SC,2013,2015,
S001184,Senate,114,SC,2015,2017,
S001184,Senate,115,SC,2017,2019,
S001184,Senate,116,SC,2019,2021,
S001184,Senate,117,SC,2021,2023,
S001184,Senate,118,SC,2023,2025,
S001184,Senate,119,SC,2025,2027,
G000359,House of Representatives,104,SC,1995,1997,3.0
G000359,House of Representatives,105,SC,1997,1999,3.0
G000359,House of Representatives,106,SC,1999,2001,3.0
G000359,House of Representatives,107,SC,2001,2003,3.0
G000359,Senate,108,SC,2003,2005,
G000359,Senate,109,SC,2005,2007,
G000359,Senate,110,SC,2007,2009,
G000359,Senate,111,SC,2009,2011,
G000359,Senate,112,SC,2011,2013,
G000359,Senate,113,SC,2013,2015,
G000359,Senate,114,SC,2015,2017,
G000359,Senate,115,SC,2017,2019,
G000359,Senate,116,SC,2019,2021,
G000359,Senate,117,SC,2021,2023,
G000359,Senate,118,SC,2023,2025,
G000359,Senate,119,SC,2025,2027,
T000250,House of Representatives,105,SD,1997,1999,
T000250,House of Representatives,106,SD,1999,2001,
T000250,House of Representatives,107,SD,2001,2003,
T000250,Senate,109,SD,2005,2007,
T000250,Senate,110,SD,2007,2009,
T000250,Senate,111,SD,2009,2011,
T000250,Senate,112,SD,2011,2013,
T000250,Senate,113,SD,2013,2015,
T000250,Senate,114,SD,2015,2017,
T000250,Senate,115,SD,2017,2019,
T000250,Senate,116,SD,2019,2021,
T000250,Senate,117,SD,2021,2023,
T000250,Senate,118,SD,2023,2025,
T000250,Senate,119,SD,2025,2027,
R000605,Senate,114,SD,2015,2017,
R000605,Senate,115,SD,2017,2019,
R000605,Senate,116,SD,2019,2021,
R000605,Senate,117,SD,2021,2023,
R000605,Senate,118,SD,2023,2025,
R000605,Senate,119,SD,2025,2027,
B001243,House of Representatives,108,TN,2003,2005,7.0
B001243,House of Representatives,109,TN,2005,2007,7.0
B001243,House of Representatives,110,TN,2007,2009,7.0
B001243,House of Representatives,111,TN,2009,2011,7.0
B001243,House of Representatives,112,TN,2011,2013,7.0
B001243,House of Representatives,113,TN,2013,2015,7.0
B001243,House of Representatives,114,TN,2015,2017,7.0
B001243,House of Representatives,115,TN,2017,2019,7.0
B001243,Senate,116,TN,2019,2021,
B001243,Senate,117,TN,2021,2023,
B001243,Senate,118,TN,2023,2025,
B001243,Senate,119,TN,2025,2027,
H000601,Senate,117,TN,2021,2023,
H000601,Senate,118,TN,2023,2025,
H000601,Senate,119,TN,2025,2027,
C001056,Senate,107,TX,2002,2003,
C001056,Senate,108,TX,2003,2005,
C001056,Senate,109,TX,2005,2007,
C001056,Senate,110,TX,2007,2009,
C001056,Senate,111,TX,2009,2011,
C001056,Senate,112,TX,2011,2013,
C001056,Senate,113,TX,2013,2015,
C001056,Senate,114,TX,2015,2017,
C001056,Senate,115,TX,2017,2019,
C001056,Senate,116,TX,2019,2021,
C001056,Senate,117,TX,2021,2023,
C001056,Senate,118,TX,2023,2025,
C001056,Senate,119,TX,2025,2027,
C001098,Senate,113,TX,2013,2015,
C001098,Senate,114,TX,2015,2017,
C001098,Senate,115,TX,2017,2019,
C001098,Senate,116,TX,2019,2021,
C001098,Senate,117,TX,2021,2023,
C001098,Senate,118,TX,2023,2025,
C001098,Senate,119,TX,2025,2027,
C001114,House of Representatives,115,UT,2017,2019,3.0
C001114,House of Representatives,116,UT,2019,2021,3.0
C001114,House of Representatives,117,UT,2021,2023,3.0
C001114,House of Representatives,118,UT,2023,2025,3.0
C001114,Senate,119,UT,2025,2027,
L000577,Senate,112,UT,2011,2013,
L000577,Senate,113,UT,2013,2015,
L000577,Senate,114,UT,2015,2017,
L000577,Senate,115,UT,2017,2019,
L000577,Senate,116,UT,2019,2021,
L000577,Senate,117,UT,2021,2023,
L000577,Senate,118,UT,2023,2025,
L000577,Senate,119,UT,2025,2027,
W000800,House of Representatives,110,VT,2007,2009,
W000800,House of Representatives,111,VT,2009,2011,
W000800,House of Representatives,112,VT,2011,2013,
W000800,House of Representatives,113,VT,2013,2015,
W000800,House of Representatives,114,VT,2015,2017,
W000800,House of Representatives,115,VT,2017,2019,
W000800,House of Representatives,116,VT,2019,2021,
W000800,House of Representatives,117,VT,2021,2023,
W000800,Senate,118,VT,2023,2025,
W000800,Senate,119,VT,2025,2027,
S000033,House of Representatives,102,VT,1991,1993,
S000033,House of Representatives,103,VT,1993,1995,
S000033,House of Representatives,104,VT,1995,1997,
S000033,House of Representatives,105,VT,1997,1999,
S000033,House of Representatives,106,VT,1999,2001,
S000033,House of Representatives,107,VT,2001,2003,
S000033,House of Representatives,108,VT,2003,2005,
S000033,House of Representatives,109,VT,2005,2007,
S000033,Senate,110,VT,2007,2009,
S000033,Senate,111,VT,2009,2011,
S000033,Senate,112,VT,2011,2013,
S000033,Senate,113,VT,2013,2015,
S000033,Senate,114,VT,2015,2017,
S000033,Senate,115,VT,2017,2019,
S000033,Senate,116,VT,2019,2021,
S000033,Senate,117,VT,2021,2023,
S000033,Senate,118,VT,2023,2025,
S000033,Senate,119,VT,2025,2027,
W000805,Senate,111,VA,2009,2011,
W000805,Senate,112,VA,2011,2013,
W000805,Senate,113,VA,2013,2015,
W000805,Senate,114,VA,2015,2017,
W000805,Senate,115,VA,2017,2019,
W000805,Senate,116,VA,2019,2021,
W000805,Senate,117,VA,2021,2023,
W000805,Senate,118,VA,2023,2025,
W000805,Senate,119,VA,2025,2027,
K000384,Senate,113,VA,2013,2015,
K000384,Senate,114,VA,2015,2017,
K000384,Senate,115,VA,2017,2019,
K000384,Senate,116,VA,2019,2021,
K000384,Senate,117,VA,2021,2023,
K000384,Senate,118,VA,2023,2025,
K000384,Senate,119,VA,2025,2027,
C000127,House of Representatives,103,WA,1993,1995,1.0
C000127,Senate,107,WA,2001,2003,
C000127,Senate,108,WA,2003,2005,
C000127,Senate,109,WA,2005,2007,
C000127,Senate,110,WA,2007,2009,
C000127,Senate,111,WA,2009,2011,
C000127,Senate,112,WA,2011,2013,
C000127,Senate,113,WA,2013,2015,
C000127,Senate,114,WA,2015,2017,
C000127,Senate,115,WA,2017,2019,
C000127,Senate,116,WA,2019,2021,
C000127,Senate,117,WA,2021,2023,
C000127,Senate,118,WA,2023,2025,
C000127,Senate,119,WA,2025,2027,
M001111,Senate,103,WA,1993,1995,
M001111,Senate,104,WA,1995,1997,
M001111,Senate,105,WA,1997,1999,
M001111,Senate,106,WA,1999,2001,
M001111,Senate,107,WA,2001,2003,
M001111,Senate,108,WA,2003,2005,
M001111,Senate,109,WA,2005,2007,
M001111,Senate,110,WA,2007,2009,
M001111,Senate,111,WA,2009,2011,
M001111,Senate,112,WA,2011,2013,
M001111,Senate,113,WA,2013,2015,
M001111,Senate,114,WA,2015,2017,
M001111,Senate,115,WA,2017,2019,
M001111,Senate,116,WA,2019,2021,
M001111,Senate,117,WA,2021,2023,
M001111,Senate,118,WA,2023,2025,
M001111,Senate,119,WA,2025,2027,
C001047,House of Representatives,107,WV,2001,2003,2.0
C001047,House of Representatives,108,WV,2003,2005,2.0
C001047,House of Representatives,109,WV,2005,2007,2.0
C001047,House of Representatives,110,WV,2007,2009,2.0
C001047,House of Representatives,111,WV,2009,2011,2.0
C001047,House of Representatives,112,WV,2011,2013,2.0
C001047,House of Representatives,113,WV,2013,2015,2.0
C001047,Senate,114,WV,2015,2017,
C001047,Senate,115,WV,2017,2019,
C001047,Senate,116,WV,2019,2021,
C001047,Senate,117,WV,2021,2023,
C001047,Senate,118,WV,2023,2025,
C001047,Senate,119,WV,2025,2027,
J000312,Senate,119,WV,2025,2027,
B001230,House of Representatives,106,WI,1999,2001,2.0
B001230,House of Representatives,107,WI,2001,2003,2.0
B001230,House of Representatives,108,WI,2003,2005,2.0
B001230,House of Representatives,109,WI,2005,2007,2.0
B001230,House of Representatives,110,WI,2007,2009,2.0
B001230,House of Representatives,111,WI,2009,2011,2.0
B001230,House of Representatives,112,WI,2011,2013,2.0
B001230,Senate,113,WI,2013,2015,
B001230,Senate,114,WI,2015,2017,
B001230,Senate,115,WI,2017,2019,
B001230,Senate,116,WI,2019,2021,
B001230,Senate,117,WI,2021,2023,
B001230,Senate,118,WI,2023,2025,
B001230,Senate,119,WI,2025,2027,
J000293,Senate,112,WI,2011,2013,
J000293,Senate,113,WI,2013,2015,
J000293,Senate,114,WI,2015,2017,
J000293,Senate,115,WI,2017,2019,
J000293,Senate,116,WI,2019,2021,
J000293,Senate,117,WI,2021,2023,
J000293,Senate,118,WI,2023,2025,
J000293,Senate,119,WI,2025,2027,
L000571,House of Representatives,111,WY,2009,2011,
L000571,House of Representatives,112,WY,2011,2013,
L000571,House of Representatives,113,WY,2013,2015,
L000571,House of Representatives,114,WY,2015,2017,
L000571,Senate,117,WY,2021,2023,
L000571,Senate,118,WY,2023,2025,
L000571,Senate,119,WY,2025,2027,
B001261,Senate,110,WY,2007,2009,
B001261,Senate,111,WY,2009,2011,
B001261,Senate,112,WY,2011,2013,
B001261,Senate,113,WY,2013,2015,
B001261,Senate,114,WY,2015,2017,
B001261,Senate,115,WY,2017,2019,
B001261,Senate,116,WY,2019,2021,
B001261,Senate,117,WY,2021,2023,
B001261,Senate,118,WY,2023,2025,
B001261,Senate,119,WY,2025,2027,
